Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/13/2024,Team A,Team B,3,1:19,4,4,0,2,Team A,3,Puck Recovery,-43,-41.5,,,,,,,
10/13/2024,Team A,Team B,3,1:19,4,4,0,2,Team A,3,Play,-43,-41.5,Indirect,,,,20.0,-99.0,-16.5
10/13/2024,Team A,Team B,3,1:17,4,4,0,2,Team A,20,Play,-99,-16.5,Direct,,,,12.0,-76.0,-5.5
10/13/2024,Team A,Team B,3,1:16,4,4,0,2,Team A,12,Shot,-76,-5.5,Snapshot,On Net,0.0,t,,,
10/13/2024,Team A,Team B,3,1:14,4,4,0,2,Team A,12,Puck Recovery,-78,41.5,,,,,,,
10/13/2024,Team A,Team B,3,1:14,4,4,0,2,Team A,12,Incomplete Play,-78,41.5,Indirect,,,,7.0,-37.0,41.5
10/13/2024,Team A,Team B,3,1:12,5,4,0,2,Team B,18,Takeaway,-53,39.5,,,,,,,
10/13/2024,Team A,Team B,3,1:12,5,4,0,2,Team B,18,Dump In/Out,-44,40.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,1:10,5,4,0,2,Team B,18,Faceoff Win,-69,22.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,1:09,5,4,0,2,Team B,18,Puck Recovery,-55,35.5,,,,,,,
10/13/2024,Team A,Team B,3,1:09,5,4,0,2,Team B,18,Dump In/Out,-55,35.5,Retained,,,,,,
10/13/2024,Team A,Team B,3,1:04,5,4,0,2,Team B,10,Puck Recovery,82,38.5,,,,,,,
10/13/2024,Team A,Team B,3,1:02,5,4,0,2,Team A,3,Puck Recovery,96,24.5,,,,,,,
10/13/2024,Team A,Team B,3,1:01,5,4,0,2,Team B,18,Puck Recovery,89,25.5,,,,,,,
10/13/2024,Team A,Team B,3,1:00,5,4,0,2,Team B,18,Play,95,26.5,Indirect,,,,10.0,97.0,18.5
10/13/2024,Team A,Team B,3,0:59,5,4,0,2,Team A,3,Puck Recovery,97,21.5,,,,,,,
10/13/2024,Team A,Team B,3,0:57,5,4,0,2,Team A,3,Play,97,1.5,Direct,,,,25.0,63.0,-27.5
10/13/2024,Team A,Team B,3,0:52,5,4,0,2,Team A,25,Dump In/Out,-9,-39.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,0:52,5,4,0,2,Team A,25,Zone Entry,-26,-38.5,Dumped,,,,3.0,,
10/13/2024,Team A,Team B,3,0:49,5,4,0,2,Team B,4,Puck Recovery,-99,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,0:47,5,4,0,2,Team A,20,Puck Recovery,-99,2.5,,,,,,,
10/13/2024,Team A,Team B,3,0:47,5,4,0,2,Team A,20,Play,-99,2.5,Indirect,,,,3.0,-31.0,-41.5
10/13/2024,Team A,Team B,3,0:44,5,4,0,2,Team A,3,Play,-31,-41.5,Indirect,,,,28.0,-81.0,-32.5
10/13/2024,Team A,Team B,3,0:41,5,4,0,2,Team A,28,Play,-62,-36.5,Direct,,,,20.0,-91.0,-14.5
10/13/2024,Team A,Team B,3,0:40,5,4,0,2,Team A,20,Play,-88,-13.5,Direct,,,,14.0,-57.0,-7.5
10/13/2024,Team A,Team B,3,0:39,5,4,0,2,Team A,3,Puck Recovery,-32,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,0:39,5,4,0,2,Team A,3,Play,-32,-3.5,Direct,,,,25.0,-73.0,30.5
10/13/2024,Team A,Team B,3,0:38,5,4,0,2,Team A,25,Shot,-73,30.5,Slapshot,On Net,1.0,t,,,
10/13/2024,Team A,Team B,3,0:35,5,4,0,2,Team A,14,Puck Recovery,-65,-11.5,,,,,,,
10/13/2024,Team A,Team B,3,0:34,5,4,0,2,Team A,14,Incomplete Play,-62,-22.5,Indirect,,,,3.0,-27.0,-22.5
10/13/2024,Team A,Team B,3,0:29,5,4,0,2,Team A,3,Puck Recovery,45,-26.5,,,,,,,
10/13/2024,Team A,Team B,3,0:28,5,4,0,2,Team A,3,Play,40,-17.5,Indirect,,,,28.0,-19.0,-39.5
10/13/2024,Team A,Team B,3,0:26,5,4,0,2,Team A,28,Play,-18,-41.5,Indirect,,,,3.0,22.0,-40.5
10/13/2024,Team A,Team B,3,0:22,5,4,0,2,Team A,3,Play,22,-40.5,Direct,,,,25.0,-20.0,38.5
10/13/2024,Team A,Team B,3,1:22,4,5,0,2,Team B,40,Penalty Taken,-80,29.5,Tripping,,,,8.0,,
10/13/2024,Team A,Team B,3,1:22,4,4,0,2,Team A,20,Faceoff Win,-69,-21.5,Forehand,,,,18.0,,
10/13/2024,Team A,Team B,3,1:19,4,4,0,2,Team A,3,Puck Recovery,-43,-41.5,,,,,,,
10/13/2024,Team A,Team B,3,1:19,4,4,0,2,Team A,3,Play,-43,-41.5,Indirect,,,,20.0,-99.0,-16.5
10/13/2024,Team A,Team B,3,1:17,4,4,0,2,Team A,20,Play,-99,-16.5,Direct,,,,12.0,-76.0,-5.5
10/13/2024,Team A,Team B,3,1:16,4,4,0,2,Team A,12,Shot,-76,-5.5,Snapshot,On Net,0.0,t,,,
10/13/2024,Team A,Team B,3,1:14,4,4,0,2,Team A,12,Puck Recovery,-78,41.5,,,,,,,
10/13/2024,Team A,Team B,3,1:14,4,4,0,2,Team A,12,Incomplete Play,-78,41.5,Indirect,,,,7.0,-37.0,41.5
