Image Id,Period,Game Clock,Player or Puck,Team,Player Id,Rink Location X (Feet),Rink Location Y (Feet),Rink Location Z (Feet),Goal Score
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,25,-24.15331,-27.79852,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,11,-3.400265,-24.66798,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,20,-33.59905,12.65822,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,44,-33.81698,-25.06732,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,27,-14.16587,10.25427,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,42,-19.67297,-35.37374,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,21,-24.99819,24.68999,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,56,-23.36862,-39.77115,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Puck,,,-24.0063,-27.50988,0.06557377,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,25,-24.21485,-28.55096,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,11,-4.038993,-24.52841,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,20,-34.04902,12.56911,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,44,-34.12711,-25.74083,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,27,-14.65069,10.3478,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,42,-20.63746,-35.81354,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,21,-25.00056,23.85137,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,56,-23.66858,-40.01547,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Puck,,,-24.79571,-27.06742,0.06557377,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,25,-24.60853,-29.20173,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,11,-4.776344,-24.4164,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,20,-34.47413,12.38271,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,44,-34.44528,-26.43389,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,27,-15.17847,10.61399,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,42,-21.61823,-36.18262,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,21,-24.99969,23.06217,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,56,-23.97126,-40.18987,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Puck,,,-25.62981,-26.60145,0.06557377,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,25,-25.12495,-29.92872,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,11,-5.57438,-24.37593,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,20,-34.91029,12.39234,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,44,-34.7937,-27.02056,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,27,-15.66434,10.86487,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,42,-22.54231,-36.54184,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,21,-25.02018,22.55849,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,56,-24.27229,-40.30659,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Puck,,,-26.49139,-26.0847,0.06557377,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,25,-25.85495,-30.55785,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,11,-6.412836,-24.40805,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,20,-35.37252,12.40038,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,44,-35.23714,-27.54825,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,27,-16.18203,11.19211,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,42,-23.40353,-36.98764,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,21,-25.06411,21.88596,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,56,-24.47669,-40.45423,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Puck,,,-27.37967,-25.5833,0.06557377,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,25,-26.60037,-31.24598,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,11,-7.323577,-24.46081,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,20,-35.88069,12.46385,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,44,-35.71452,-28.01765,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,27,-16.68869,11.46334,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,42,-24.22737,-37.44839,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,21,-25.20254,21.39235,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,56,-24.6504,-40.56462,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Puck,,,-28.32502,-25.0605,0.06557377,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,25,-27.40084,-31.9732,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,11,-8.294255,-24.44716,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,20,-36.34947,12.39612,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,44,-36.15777,-28.433,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Away,27,-17.22042,11.71486,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Away,42,-24.97924,-37.82357,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Away,21,-25.33781,20.80656,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Away,56,-24.81532,-40.6477,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Puck,,,-29.31557,-24.51143,0.06557377,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Home,25,-28.08942,-32.88892,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Home,11,-9.202282,-24.46107,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Home,20,-36.65275,12.52116,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Home,44,-36.52849,-28.62588,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Away,27,-17.69397,11.98882,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Away,42,-25.58296,-38.35541,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Away,21,-25.3736,20.20029,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Player,Away,56,-25.07951,-40.53675,1.0,
2024-11-16 Team F @ Team E_290895,3,7:33,Puck,,,-30.10112,-23.07447,0.06557377,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Home,25,-28.7216,-33.62459,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Home,11,-10.09235,-24.5344,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Home,20,-36.95573,12.80864,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Home,44,-36.93512,-28.61588,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Away,27,-18.20027,12.52149,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Away,42,-26.24409,-38.39265,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Away,21,-25.42988,19.67768,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Player,Away,56,-25.42153,-40.32607,1.0,
2024-11-16 Team F @ Team E_290896,3,7:33,Puck,,,-30.85557,-21.19909,0.06557377,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Home,25,-29.26094,-34.3401,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Home,11,-10.98335,-24.78473,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Home,20,-37.33134,13.06737,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Home,44,-37.31393,-28.7772,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Home,Go,-83.72836,-0.09774379,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Away,27,-18.73826,12.75674,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Away,42,-27.28655,-38.09882,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Away,21,-25.50943,18.93221,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Player,Away,56,-25.80777,-40.21714,1.0,
2024-11-16 Team F @ Team E_290897,3,7:33,Puck,,,-31.56218,-19.40132,0.06557377,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Home,25,-29.65374,-35.15164,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Home,11,-11.80663,-24.86397,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Home,20,-37.75951,13.2464,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Home,44,-37.78173,-28.8747,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Home,Go,-83.71223,-0.1559216,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Away,27,-19.29875,13.15191,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Away,42,-27.96813,-38.32,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Away,21,-25.58501,18.23325,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Player,Away,56,-26.21291,-40.08403,1.0,
2024-11-16 Team F @ Team E_290898,3,7:33,Puck,,,-32.26889,-17.5507,0.06557377,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Home,25,-30.28753,-35.492,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Home,11,-12.5301,-25.01911,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Home,20,-38.35331,13.5301,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Home,44,-38.39692,-28.92066,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Home,Go,-83.66145,-0.2398376,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Away,27,-19.85686,13.62645,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Away,42,-28.9983,-38.3297,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Away,21,-25.69834,17.74274,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Player,Away,56,-26.63933,-39.96813,1.0,
2024-11-16 Team F @ Team E_290899,3,7:33,Puck,,,-32.96138,-15.68837,0.06557377,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Home,25,-30.92083,-35.86898,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Home,11,-13.18533,-25.26261,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Home,20,-38.95652,13.65001,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Home,44,-39.10807,-28.95418,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Home,Go,-83.53928,-0.364543,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Away,27,-20.38673,13.9522,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Away,42,-30.00364,-38.36491,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Away,21,-25.80103,17.13779,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Player,Away,56,-27.07217,-39.94692,1.0,
2024-11-16 Team F @ Team E_290900,3,7:33,Puck,,,-33.76154,-13.68426,0.06557377,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Home,25,-31.75817,-35.82338,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Home,11,-13.73794,-25.51915,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Home,20,-39.59157,13.73043,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Home,44,-39.8459,-28.96794,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Home,Go,-83.42301,-0.4490898,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Away,27,-20.92273,14.42126,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Away,42,-31.01172,-38.27728,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Away,21,-26.01866,16.86295,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Player,Away,56,-27.35238,-39.99865,1.0,
2024-11-16 Team F @ Team E_290901,3,7:33,Puck,,,-34.49646,-11.67637,0.06557377,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Home,25,-20.27769,-23.12289,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Home,11,2.621395,-30.26443,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Home,20,-29.74077,11.91225,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Home,44,-31.14988,-19.77407,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Away,27,-9.504213,6.410311,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Away,42,-11.44041,-35.2258,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Away,21,-23.86975,28.79474,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Player,Away,56,-20.22844,-39.65623,1.0,
2024-11-16 Team F @ Team E_290878,3,7:33,Puck,,,-16.11935,-32.29769,0.06557377,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Home,25,-20.77982,-23.57117,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Home,11,2.126646,-30.11764,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Home,20,-29.99957,11.80487,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Home,44,-31.5147,-20.34312,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Away,27,-9.96234,6.78597,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Away,42,-12.22058,-35.34498,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Away,21,-24.16392,28.46917,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Player,Away,56,-20.54214,-39.67738,1.0,
2024-11-16 Team F @ Team E_290879,3,7:33,Puck,,,-16.91913,-31.96183,0.06557377,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Home,25,-21.18419,-24.1864,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Home,11,1.685216,-29.74432,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Home,20,-30.19345,11.58519,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Home,44,-31.84518,-20.91214,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Away,27,-10.39532,7.140577,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Away,42,-13.11023,-35.27449,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Away,21,-24.32899,27.98783,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Player,Away,56,-20.85317,-39.64213,1.0,
2024-11-16 Team F @ Team E_290880,3,7:33,Puck,,,-17.70918,-31.59949,0.06557377,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Home,25,-21.56702,-24.71183,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Home,11,1.20613,-29.20557,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Home,20,-30.45316,11.44655,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Home,44,-32.15687,-21.47875,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Away,27,-10.85263,7.469501,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Away,42,-13.95802,-35.20534,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Away,21,-24.53866,27.59876,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Player,Away,56,-21.23874,-39.47849,1.0,
2024-11-16 Team F @ Team E_290881,3,7:33,Puck,,,-18.509,-31.21664,0.06557377,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Home,25,-21.93397,-25.03604,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Home,11,0.6285682,-28.35181,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Home,20,-30.82061,11.52799,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Home,44,-32.40839,-21.85171,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Away,27,-11.28056,7.97801,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Away,42,-14.80354,-35.06393,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Away,21,-24.72972,27.47265,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Player,Away,56,-21.57472,-39.25584,1.0,
2024-11-16 Team F @ Team E_290882,3,7:33,Puck,,,-19.2952,-30.66374,0.06557377,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Home,25,-22.19999,-25.45344,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Home,11,-0.1458709,-27.43274,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Home,20,-31.29652,11.84269,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Home,44,-32.63388,-22.18568,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Away,27,-11.75091,8.525062,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Away,42,-15.63891,-34.81662,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Away,21,-24.8755,27.25078,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Player,Away,56,-21.91302,-39.11911,1.0,
2024-11-16 Team F @ Team E_290883,3,7:33,Puck,,,-20.08864,-30.08045,0.06557377,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Home,25,-22.70601,-25.57615,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Home,11,-0.8783547,-26.63179,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Home,20,-31.79105,12.19821,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Home,44,-32.892,-22.58261,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Away,27,-12.20362,9.030573,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Away,42,-16.41854,-34.62947,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Away,21,-24.94092,26.93305,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Player,Away,56,-22.27909,-39.03023,1.0,
2024-11-16 Team F @ Team E_290884,3,7:33,Puck,,,-20.88224,-29.53904,0.06557377,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Home,25,-23.28717,-25.65674,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Home,11,-1.558499,-25.95703,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Home,20,-32.2718,12.3914,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Home,44,-33.11931,-23.09786,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Away,27,-12.66408,9.341515,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Away,42,-17.12738,-34.78564,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Away,21,-24.9841,26.56148,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Player,Away,56,-22.58394,-39.06911,1.0,
2024-11-16 Team F @ Team E_290885,3,7:33,Puck,,,-21.65826,-29.01854,0.06557377,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Home,25,-23.84941,-26.20763,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Home,11,-2.202182,-25.47567,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Home,20,-32.71403,12.51567,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Home,44,-33.37282,-23.68956,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Away,27,-13.19905,9.697275,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Away,42,-17.89921,-34.7598,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Away,21,-25.00979,25.95231,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Player,Away,56,-22.86278,-39.29184,1.0,
2024-11-16 Team F @ Team E_290886,3,7:33,Puck,,,-22.44949,-28.51641,0.06557377,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Home,25,-24.25386,-27.07123,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Home,11,-2.786849,-25.06904,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Home,20,-33.15688,12.63248,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Home,44,-33.57915,-24.37429,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Away,27,-13.67239,9.960764,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Away,42,-18.73636,-34.98295,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Away,21,-24.97727,25.28976,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Player,Away,56,-23.09546,-39.58095,1.0,
2024-11-16 Team F @ Team E_290887,3,7:33,Puck,,,-23.22993,-28.0021,0.06557377,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,25,-24.15331,-27.79852,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,11,-3.400265,-24.66798,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,20,-33.59905,12.65822,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Home,44,-33.81698,-25.06732,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,27,-14.16587,10.25427,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,42,-19.67297,-35.37374,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,21,-24.99819,24.68999,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Player,Away,56,-23.36862,-39.77115,1.0,
2024-11-16 Team F @ Team E_290888,3,7:33,Puck,,,-24.0063,-27.50988,0.06557377,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,25,-24.21485,-28.55096,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,11,-4.038993,-24.52841,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,20,-34.04902,12.56911,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Home,44,-34.12711,-25.74083,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,27,-14.65069,10.3478,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,42,-20.63746,-35.81354,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,21,-25.00056,23.85137,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Player,Away,56,-23.66858,-40.01547,1.0,
2024-11-16 Team F @ Team E_290889,3,7:33,Puck,,,-24.79571,-27.06742,0.06557377,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,25,-24.60853,-29.20173,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,11,-4.776344,-24.4164,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,20,-34.47413,12.38271,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Home,44,-34.44528,-26.43389,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,27,-15.17847,10.61399,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,42,-21.61823,-36.18262,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,21,-24.99969,23.06217,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Player,Away,56,-23.97126,-40.18987,1.0,
2024-11-16 Team F @ Team E_290890,3,7:33,Puck,,,-25.62981,-26.60145,0.06557377,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,25,-25.12495,-29.92872,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,11,-5.57438,-24.37593,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,20,-34.91029,12.39234,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Home,44,-34.7937,-27.02056,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,27,-15.66434,10.86487,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,42,-22.54231,-36.54184,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,21,-25.02018,22.55849,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Player,Away,56,-24.27229,-40.30659,1.0,
2024-11-16 Team F @ Team E_290891,3,7:33,Puck,,,-26.49139,-26.0847,0.06557377,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,25,-25.85495,-30.55785,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,11,-6.412836,-24.40805,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,20,-35.37252,12.40038,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Home,44,-35.23714,-27.54825,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,27,-16.18203,11.19211,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,42,-23.40353,-36.98764,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,21,-25.06411,21.88596,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Player,Away,56,-24.47669,-40.45423,1.0,
2024-11-16 Team F @ Team E_290892,3,7:33,Puck,,,-27.37967,-25.5833,0.06557377,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,25,-26.60037,-31.24598,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,11,-7.323577,-24.46081,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,20,-35.88069,12.46385,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Home,44,-35.71452,-28.01765,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,27,-16.68869,11.46334,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,42,-24.22737,-37.44839,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,21,-25.20254,21.39235,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Player,Away,56,-24.6504,-40.56462,1.0,
2024-11-16 Team F @ Team E_290893,3,7:33,Puck,,,-28.32502,-25.0605,0.06557377,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,25,-27.40084,-31.9732,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,11,-8.294255,-24.44716,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,20,-36.34947,12.39612,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Home,44,-36.15777,-28.433,1.0,
2024-11-16 Team F @ Team E_290894,3,7:33,Player,Away,27,-17.22042,11.71486,1.0,
